screening_id,customer_id,screening_date,screening_type,screening_vendor,sanctions_hit,sanctions_list,sanctions_true_match,pep_hit,pep_category,adverse_media_hit,adverse_media_category,media_source_type,adverse_media_relevant,open_source_checks_done,resolution_days,disposition
SCR000246,C00095,2025-06-06,Initial,World-Check,N,,,N,,Y,Organised Crime,Court Records,N,Y,4,Cleared - False Positive
SCR000247,C00095,2025-12-03,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR000248,C00096,2025-05-06,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR000249,C00096,2025-11-02,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR000250,C00097,2024-02-21,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR000251,C00097,2024-08-19,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR000252,C00097,2025-02-15,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR000253,C00097,2025-08-14,Ongoing Rescreen,World-Check,Y,EU Consolidated,N,N,,N,,,,Y,3,Cleared - False Positive
SCR000254,C00098,2024-04-19,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR000255,C00098,2024-10-16,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR000256,C00098,2025-04-14,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR000257,C00098,2025-10-11,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR000258,C00099,2025-03-07,Initial,Dow Jones Risk,Y,OFAC SDN,N,N,,N,,,,Y,14,Cleared - False Positive
SCR000259,C00099,2025-09-03,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR000260,C00100,2025-01-23,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR000261,C00100,2025-07-22,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR000262,C00101,2025-10-09,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR000263,C00102,2025-09-11,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR000264,C00103,2024-02-12,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR000265,C00103,2024-08-10,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR000266,C00103,2025-02-06,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR000267,C00103,2025-08-05,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR000268,C00104,2025-03-02,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR000269,C00104,2025-08-29,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR000270,C00105,2024-10-24,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR000271,C00105,2025-04-22,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR000272,C00105,2025-10-19,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR000273,C00106,2024-12-18,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR000274,C00106,2025-06-16,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR000275,C00106,2025-12-13,Ongoing Rescreen,World-Check,Y,UN Consolidated,N,N,,N,,,,Y,3,Cleared - False Positive
SCR000276,C00107,2024-02-17,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR000277,C00107,2024-08-15,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR000278,C00107,2025-02-11,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR000279,C00107,2025-08-10,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR000280,C00108,2025-09-05,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR000281,C00109,2024-04-30,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR000282,C00109,2024-10-27,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR000283,C00109,2025-04-25,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR000284,C00109,2025-10-22,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR000285,C00110,2025-11-23,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR000286,C00111,2025-11-11,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR000287,C00112,2025-08-23,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR000288,C00113,2024-03-26,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR000289,C00113,2024-09-22,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR000290,C00113,2025-03-21,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR000291,C00113,2025-09-17,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR000292,C00114,2024-10-25,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR000293,C00114,2025-04-23,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR000294,C00114,2025-10-20,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR000295,C00115,2024-01-18,Initial,World-Check,N,,,N,,N,,,,Y,0,No Hit
SCR000296,C00115,2024-07-16,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,Y,0,No Hit
SCR000297,C00115,2025-01-12,Ongoing Rescreen,World-Check,N,,,N,,N,,,,Y,0,No Hit
SCR000298,C00115,2025-07-11,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,Y,0,No Hit
SCR000299,C00116,2025-03-23,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR000300,C00116,2025-09-19,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR000301,C00117,2025-09-23,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR000302,C00118,2025-01-19,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR000303,C00118,2025-07-18,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR000304,C00119,2024-01-17,Initial,LexisNexis Bridger,Y,UN Consolidated,N,N,,N,,,,Y,12,Cleared - False Positive
SCR000305,C00119,2024-07-15,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,Y,0,No Hit
SCR000306,C00119,2025-01-11,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,Y,0,No Hit
SCR000307,C00119,2025-07-10,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,Y,0,No Hit
SCR000308,C00120,2024-08-09,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR000309,C00120,2025-02-05,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR000310,C00120,2025-08-04,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR000311,C00121,2024-05-04,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR000312,C00121,2024-10-31,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR000313,C00121,2025-04-29,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR000314,C00121,2025-10-26,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR000315,C00122,2024-11-14,Initial,World-Check,N,,,N,,Y,Fraud,National News,N,Y,2,Cleared - False Positive
SCR000316,C00122,2025-05-13,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR000317,C00122,2025-11-09,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR000318,C00123,2024-09-28,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR000319,C00123,2025-03-27,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR000320,C00123,2025-09-23,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR000321,C00124,2025-08-29,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR000322,C00125,2024-06-10,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR000323,C00125,2024-12-07,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR000324,C00125,2025-06-05,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR000325,C00125,2025-12-02,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR000326,C00126,2024-08-07,Initial,World-Check,Y,UK HMT/OFSI,N,N,,N,,,,Y,8,Cleared - False Positive
SCR000327,C00126,2025-02-03,Ongoing Rescreen,World-Check,Y,UN Consolidated,N,N,,N,,,,Y,8,Cleared - False Positive
SCR000328,C00126,2025-08-02,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,Y,0,No Hit
SCR000329,C00127,2024-06-22,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR000330,C00127,2024-12-19,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR000331,C00127,2025-06-17,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR000332,C00127,2025-12-14,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR000333,C00128,2025-10-12,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR000334,C00129,2024-08-03,Initial,World-Check,N,,,Y,Close Associate,N,,,,Y,2,Cleared - False Positive
SCR000335,C00129,2025-01-30,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR000336,C00129,2025-07-29,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR000337,C00130,2025-12-25,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR000338,C00131,2025-05-02,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR000339,C00131,2025-10-29,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,Y,Fraud,Court Records,N,Y,4,Cleared - False Positive
SCR000340,C00132,2024-08-12,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR000341,C00132,2025-02-08,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR000342,C00132,2025-08-07,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR000343,C00133,2025-03-10,Initial,LexisNexis Bridger,N,,,N,,N,,,,Y,0,No Hit
SCR000344,C00133,2025-09-06,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,Y,0,No Hit
SCR000345,C00134,2024-03-30,Initial,Dow Jones Risk,Y,OFAC SDN,N,N,,N,,,,Y,3,Cleared - False Positive
SCR000346,C00134,2024-09-26,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR000347,C00134,2025-03-25,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR000348,C00134,2025-09-21,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR000349,C00135,2025-10-22,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR000350,C00136,2025-11-30,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR000351,C00137,2024-08-02,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR000352,C00137,2025-01-29,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR000353,C00137,2025-07-28,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR000354,C00138,2024-05-05,Initial,Dow Jones Risk,N,,,N,,N,,,,Y,0,No Hit
SCR000355,C00138,2024-11-01,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,Y,0,No Hit
SCR000356,C00138,2025-04-30,Ongoing Rescreen,LexisNexis Bridger,Y,EU Consolidated,N,N,,N,,,,Y,6,Cleared - False Positive
SCR000357,C00138,2025-10-27,Ongoing Rescreen,Dow Jones Risk,N,,,N,,Y,Tax Evasion,Regional News,N,Y,15,Cleared - False Positive
SCR000358,C00139,2024-11-09,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR000359,C00139,2025-05-08,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR000360,C00139,2025-11-04,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR000361,C00140,2025-07-17,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR000362,C00141,2025-04-03,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR000363,C00141,2025-09-30,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR000364,C00142,2024-01-29,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR000365,C00142,2024-07-27,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR000366,C00142,2025-01-23,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR000367,C00142,2025-07-22,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR000368,C00143,2024-01-07,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR000369,C00143,2024-07-05,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR000370,C00143,2025-01-01,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR000371,C00143,2025-06-30,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR000372,C00143,2025-12-27,Ongoing Rescreen,Dow Jones Risk,N,,,N,,Y,Regulatory Fine,Regulator Notice,N,Y,6,Cleared - False Positive
SCR000373,C00144,2024-06-21,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR000374,C00144,2024-12-18,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR000375,C00144,2025-06-16,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR000376,C00144,2025-12-13,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR000377,C00145,2025-07-05,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR000378,C00146,2024-07-09,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR000379,C00146,2025-01-05,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR000380,C00146,2025-07-04,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR000381,C00146,2025-12-31,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR000382,C00147,2025-10-15,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR000383,C00148,2024-08-05,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR000384,C00148,2025-02-01,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR000385,C00148,2025-07-31,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR000386,C00149,2025-10-14,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR000387,C00150,2025-11-03,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR000388,C00151,2025-06-16,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR000389,C00151,2025-12-13,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR000390,C00152,2024-05-08,Initial,LexisNexis Bridger,N,,,N,,N,,,,Y,0,No Hit
SCR000391,C00152,2024-11-04,Ongoing Rescreen,World-Check,N,,,N,,N,,,,Y,0,No Hit
SCR000392,C00152,2025-05-03,Ongoing Rescreen,World-Check,N,,,N,,N,,,,Y,0,No Hit
SCR000393,C00152,2025-10-30,Ongoing Rescreen,World-Check,N,,,N,,N,,,,Y,0,No Hit
SCR000394,C00153,2024-02-22,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR000395,C00153,2024-08-20,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR000396,C00153,2025-02-16,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR000397,C00153,2025-08-15,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR000398,C00154,2024-05-06,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR000399,C00154,2024-11-02,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR000400,C00154,2025-05-01,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR000401,C00154,2025-10-28,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR000402,C00155,2025-04-07,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR000403,C00155,2025-10-04,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR000404,C00156,2025-05-20,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR000405,C00156,2025-11-16,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR000406,C00157,2025-12-21,Initial,World-Check,N,,,N,,N,,,,Y,0,No Hit
SCR000407,C00158,2025-11-27,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR000408,C00159,2024-08-13,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR000409,C00159,2025-02-09,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR000410,C00159,2025-08-08,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR000411,C00160,2024-10-11,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR000412,C00160,2025-04-09,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR000413,C00160,2025-10-06,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR000414,C00161,2025-07-18,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR000415,C00162,2025-07-19,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR000416,C00163,2024-08-17,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR000417,C00163,2025-02-13,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR000418,C00163,2025-08-12,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR000419,C00164,2024-01-23,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR000420,C00164,2024-07-21,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR000421,C00164,2025-01-17,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR000422,C00164,2025-07-16,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR000423,C00165,2024-03-11,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR000424,C00165,2024-09-07,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR000425,C00165,2025-03-06,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR000426,C00165,2025-09-02,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR000427,C00166,2025-08-25,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR000428,C00167,2024-09-11,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR000429,C00167,2025-03-10,Ongoing Rescreen,Dow Jones Risk,N,,,Y,Close Associate,N,,,,Y,2,Cleared - False Positive
SCR000430,C00167,2025-09-06,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR000431,C00168,2025-06-12,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR000432,C00168,2025-12-09,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR000433,C00169,2025-08-08,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR000434,C00170,2025-10-17,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR000435,C00171,2024-12-25,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR000436,C00171,2025-06-23,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR000437,C00171,2025-12-20,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR000438,C00172,2025-04-10,Initial,World-Check,N,,,Y,Foreign PEP,N,,,,Y,6,Cleared - False Positive
SCR000439,C00172,2025-10-07,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR000440,C00173,2024-05-22,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR000441,C00173,2024-11-18,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR000442,C00173,2025-05-17,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR000443,C00173,2025-11-13,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR000444,C00174,2025-11-19,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR000445,C00175,2025-10-07,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR000446,C00176,2024-10-11,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR000447,C00176,2025-04-09,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR000448,C00176,2025-10-06,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR000449,C00177,2024-09-25,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR000450,C00177,2025-03-24,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR000451,C00177,2025-09-20,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR000452,C00178,2025-06-19,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR000453,C00178,2025-12-16,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR000454,C00179,2024-10-29,Initial,Dow Jones Risk,N,,,N,,N,,,,Y,0,No Hit
SCR000455,C00179,2025-04-27,Ongoing Rescreen,World-Check,N,,,N,,Y,Bribery & Corruption,Court Records,Y,Y,4,Escalate to EDD
SCR000456,C00179,2025-10-24,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,Y,0,No Hit
SCR000457,C00180,2025-06-14,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR000458,C00180,2025-12-11,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,Y,Organised Crime,Online Blog,N,Y,6,Cleared - False Positive
SCR000459,C00181,2024-03-07,Initial,World-Check,N,,,N,,Y,Fraud,National News,N,Y,1,Cleared - False Positive
SCR000460,C00181,2024-09-03,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR000461,C00181,2025-03-02,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR000462,C00181,2025-08-29,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR000463,C00182,2024-07-15,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR000464,C00182,2025-01-11,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR000465,C00182,2025-07-10,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR000466,C00183,2025-07-24,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR000467,C00184,2025-11-03,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR000468,C00185,2024-01-20,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR000469,C00185,2024-07-18,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR000470,C00185,2025-01-14,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR000471,C00185,2025-07-13,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR000472,C00186,2025-07-23,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR000473,C00187,2024-02-20,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR000474,C00187,2024-08-18,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR000475,C00187,2025-02-14,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR000476,C00187,2025-08-13,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR000477,C00188,2025-09-25,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR000478,C00189,2024-07-04,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR000479,C00189,2024-12-31,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,Y,Bribery & Corruption,Court Records,N,Y,7,Cleared - False Positive
SCR000480,C00189,2025-06-29,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR000481,C00189,2025-12-26,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR000482,C00190,2024-09-22,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR000483,C00190,2025-03-21,Ongoing Rescreen,Dow Jones Risk,N,,,N,,Y,Bribery & Corruption,Online Blog,N,Y,6,Cleared - False Positive
SCR000484,C00190,2025-09-17,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR000485,C00191,2025-06-08,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR000486,C00191,2025-12-05,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,Y,Fraud,Court Records,N,Y,8,Cleared - False Positive
SCR000487,C00192,2025-09-06,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR000488,C00193,2024-10-30,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR000489,C00193,2025-04-28,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR000490,C00193,2025-10-25,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR000491,C00194,2024-08-18,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
