alert_id,customer_id,alert_date,scenario,transaction_amount_gbp,counterparty_country,priority,analyst_id,status,closed_date,days_to_close,outcome,analyst_hours,sar_filed
ALT01495,C00265,2024-06-26,Unusual Activity vs Profile,8222.95,United Kingdom,High,AN039,Closed,2024-07-04,8,Closed - False Positive,0.7,N
ALT05856,C00775,2024-06-28,High-Risk Jurisdiction Transfer,14898.44,United Kingdom,Low,AN040,Closed,2024-07-06,8,Closed - False Positive,0.5,N
ALT04886,C00602,2024-06-28,Structuring,9755.33,United Kingdom,Medium,AN040,Closed,2024-07-02,4,Closed - False Positive,0.4,N
ALT03981,C00134,2024-06-28,Large Cash Deposit,49300.79,United Kingdom,Low,AN033,Closed,2024-07-06,8,Closed - False Positive,0.5,N
ALT03013,C02103,2024-06-29,Round-Amount Transfers,23283.59,UAE,High,AN038,Closed,2024-08-21,53,Escalated to Investigation,10.7,N
ALT00090,C02040,2024-06-29,Unusual Activity vs Profile,1215.37,Panama,Low,AN035,Closed,2024-07-08,9,Closed - False Positive,0.9,N
ALT05755,C01314,2024-06-29,Large Cash Deposit,13981.08,Pakistan,High,AN035,Closed,2024-07-03,4,Closed - False Positive,1.0,N
ALT03399,C00152,2024-06-30,Rapid Movement of Funds,6208.45,United Kingdom,High,AN034,Closed,2024-07-05,5,Closed - False Positive,0.9,N
ALT04141,C01310,2024-06-30,Unusual Activity vs Profile,1748.84,United Kingdom,Medium,AN034,Closed,2024-07-05,5,Closed - False Positive,0.5,N
ALT01259,C01916,2024-06-30,High-Risk Jurisdiction Transfer,5245.61,United Kingdom,Medium,AN039,Closed,2024-07-09,9,Closed - False Positive,0.6,N
ALT01231,C02805,2024-07-01,Large Cash Deposit,49598.83,India,Medium,AN035,Closed,2024-07-11,10,Closed - False Positive,1.1,N
ALT02211,C02473,2024-07-01,Unusual Activity vs Profile,9873.4,Cyprus,High,AN040,Closed,2024-07-03,2,Closed - False Positive,1.1,N
ALT04077,C02572,2024-07-01,High-Risk Jurisdiction Transfer,12699.9,United Kingdom,Low,AN033,Closed,2024-07-14,13,Closed - False Positive,0.9,N
ALT05236,C01684,2024-07-01,Large Cash Deposit,49111.48,United Kingdom,Low,AN040,Closed,2024-07-06,5,Closed - False Positive,0.9,N
ALT05363,C01097,2024-07-02,Unusual Activity vs Profile,5535.5,United Kingdom,High,AN038,Closed,2024-07-20,18,SAR Filed,11.3,Y
ALT04501,C01650,2024-07-02,Large Cash Deposit,30518.87,India,Low,AN038,Closed,2024-07-14,12,Closed - False Positive,0.8,N
ALT02260,C01171,2024-07-02,Large Cash Deposit,50646.74,United Kingdom,High,AN038,Closed,2024-07-19,17,Closed - False Positive,1.0,N
ALT01361,C00889,2024-07-03,Rapid Movement of Funds,30484.83,United Kingdom,Medium,AN035,Closed,2024-07-20,17,Closed - False Positive,0.8,N
ALT04743,C02473,2024-07-03,Rapid Movement of Funds,101217.71,United Kingdom,High,AN035,Closed,2024-07-07,4,Closed - False Positive,0.3,N
ALT05267,C00689,2024-07-03,High-Risk Jurisdiction Transfer,15421.24,Ireland,Low,AN035,Closed,2024-07-14,11,Closed - False Positive,0.8,N
ALT00755,C01728,2024-07-04,Large Cash Deposit,43765.89,Nigeria,Low,AN037,Closed,2024-07-08,4,Closed - False Positive,1.1,N
ALT01570,C02390,2024-07-05,Round-Amount Transfers,12740.22,United Kingdom,Medium,AN035,Closed,2024-07-06,1,Closed - False Positive,0.5,N
ALT05128,C01139,2024-07-05,Structuring,9412.15,United Kingdom,Medium,AN037,Closed,2024-07-09,4,Closed - False Positive,1.2,N
ALT05070,C02238,2024-07-05,Unusual Activity vs Profile,8753.55,United Kingdom,Low,AN038,Closed,2024-07-12,7,Closed - False Positive,1.2,N
ALT02080,C02989,2024-07-06,Round-Amount Transfers,10894.09,United Kingdom,Medium,AN040,Closed,2024-07-14,8,Closed - False Positive,1.1,N
ALT00324,C02346,2024-07-06,Dormant Account Reactivation,19674.07,India,Low,AN037,Closed,2024-07-11,5,Closed - False Positive,0.8,N
ALT02898,C00875,2024-07-07,High-Risk Jurisdiction Transfer,127025.43,United Kingdom,High,AN036,Closed,2024-07-12,5,Closed - False Positive,0.6,N
ALT00820,C02473,2024-07-08,Large Cash Deposit,52921.92,United Kingdom,High,AN040,Closed,2024-07-21,13,Closed - False Positive,1.1,N
ALT03893,C00861,2024-07-08,Rapid Movement of Funds,5949.82,United Kingdom,Medium,AN039,Closed,2024-07-24,16,Closed - False Positive,0.4,N
ALT04064,C02354,2024-07-08,Large Cash Deposit,25557.19,United States,Low,AN036,Closed,2024-07-13,5,Closed - False Positive,0.9,N
ALT01658,C02199,2024-07-08,Dormant Account Reactivation,3947.43,United Kingdom,Low,AN038,Closed,2024-07-20,12,Closed - False Positive,0.8,N
ALT01786,C02709,2024-07-10,Structuring,8027.83,United States,Medium,AN038,Closed,2024-07-18,8,Closed - False Positive,1.0,N
ALT04384,C02062,2024-07-10,Structuring,8714.38,United Kingdom,Low,AN037,Closed,2024-07-18,8,Closed - False Positive,1.0,N
ALT05404,C01507,2024-07-10,Structuring,7375.12,United Kingdom,High,AN040,Closed,2024-07-25,15,Escalated to Investigation,7.9,N
ALT05705,C01296,2024-07-10,Rapid Movement of Funds,8559.34,United Kingdom,Low,AN039,Closed,2024-07-13,3,Closed - False Positive,0.6,N
ALT03632,C00794,2024-07-11,Large Cash Deposit,55934.0,UAE,High,AN038,Closed,2024-07-16,5,Closed - False Positive,1.0,N
ALT01785,C02155,2024-07-11,Round-Amount Transfers,17181.92,United Kingdom,High,AN034,Closed,2024-07-18,7,Closed - False Positive,0.7,N
ALT02687,C02317,2024-07-11,Unusual Activity vs Profile,11584.08,United Kingdom,Low,AN036,Closed,2024-07-19,8,Closed - False Positive,0.9,N
ALT00635,C02634,2024-07-11,Rapid Movement of Funds,3684.85,Russia,Medium,AN033,Closed,2024-07-21,10,Closed - False Positive,0.7,N
ALT04547,C00953,2024-07-11,Round-Amount Transfers,5060.98,United Kingdom,Medium,AN036,Closed,2024-07-21,10,Closed - False Positive,1.1,N
ALT03531,C02340,2024-07-12,Large Cash Deposit,9062.13,Germany,Medium,AN037,Closed,2024-07-13,1,Closed - False Positive,0.7,N
ALT02792,C00530,2024-07-12,Rapid Movement of Funds,2447.12,United Kingdom,High,AN040,Closed,2024-07-18,6,Closed - False Positive,1.0,N
ALT02624,C01952,2024-07-12,Rapid Movement of Funds,54759.45,UAE,High,AN038,Closed,2024-07-15,3,Closed - False Positive,0.9,N
ALT05906,C01950,2024-07-12,Round-Amount Transfers,3590.49,United Kingdom,High,AN039,Closed,2024-07-13,1,Closed - False Positive,1.1,N
ALT01450,C00603,2024-07-12,Large Cash Deposit,50839.95,United Kingdom,High,AN034,Closed,2024-07-19,7,Closed - False Positive,0.8,N
ALT02886,C00779,2024-07-12,High-Risk Jurisdiction Transfer,13908.93,United Kingdom,Low,AN040,Closed,2024-07-13,1,Closed - False Positive,0.3,N
ALT02202,C02171,2024-07-13,High-Risk Jurisdiction Transfer,8492.64,United Kingdom,Medium,AN035,Closed,2024-07-16,3,Closed - False Positive,0.7,N
ALT05669,C02167,2024-07-15,Unusual Activity vs Profile,10236.43,Nigeria,High,AN040,Closed,2024-07-22,7,Closed - False Positive,0.4,N
ALT01199,C02119,2024-07-15,Structuring,7400.96,United Kingdom,Medium,AN036,Closed,2024-07-18,3,Closed - False Positive,1.0,N
ALT04312,C01123,2024-07-16,Round-Amount Transfers,4497.56,United Kingdom,High,AN037,Closed,2024-07-22,6,Closed - False Positive,0.6,N
ALT04396,C02004,2024-07-16,Round-Amount Transfers,24415.48,United Kingdom,High,AN036,Closed,2024-07-21,5,Closed - False Positive,1.1,N
ALT02095,C00722,2024-07-16,Round-Amount Transfers,23107.81,United Kingdom,Low,AN034,Closed,2024-07-28,12,Closed - False Positive,1.0,N
ALT02597,C00566,2024-07-17,Large Cash Deposit,58789.26,United Kingdom,High,AN034,Closed,2024-07-20,3,Closed - False Positive,0.7,N
ALT00709,C01172,2024-07-17,High-Risk Jurisdiction Transfer,89006.92,United Kingdom,High,AN040,Closed,2024-07-19,2,Closed - False Positive,0.9,N
ALT01427,C02340,2024-07-18,Large Cash Deposit,24616.56,United Kingdom,Medium,AN037,Closed,2024-07-20,2,Closed - False Positive,0.7,N
ALT04849,C02095,2024-07-18,Unusual Activity vs Profile,83221.08,United Kingdom,High,AN033,Closed,2024-07-26,8,Closed - False Positive,1.0,N
ALT01309,C00534,2024-07-19,High-Risk Jurisdiction Transfer,15284.74,Pakistan,Low,AN039,Closed,2024-07-26,7,Closed - False Positive,0.9,N
ALT06249,C01414,2024-07-19,Large Cash Deposit,28630.03,United Kingdom,Low,AN036,Closed,2024-07-23,4,Closed - False Positive,0.4,N
ALT02865,C00779,2024-07-19,Large Cash Deposit,47027.84,United Kingdom,Low,AN036,Closed,2024-07-23,4,Closed - False Positive,1.0,N
ALT06408,C01619,2024-07-19,Large Cash Deposit,12886.08,United Kingdom,Low,AN037,Closed,2024-07-26,7,Closed - False Positive,1.0,N
ALT00358,C00729,2024-07-20,Large Cash Deposit,14992.48,United Kingdom,High,AN036,Closed,2024-07-30,10,Closed - False Positive,0.6,N
ALT03537,C02503,2024-07-20,Large Cash Deposit,41512.1,Pakistan,Medium,AN040,Closed,2024-08-02,13,Escalated to Investigation,8.9,N
ALT05571,C01313,2024-07-20,Round-Amount Transfers,47178.48,United Kingdom,Medium,AN039,Closed,2024-07-23,3,Closed - False Positive,0.5,N
ALT05591,C02800,2024-07-20,High-Risk Jurisdiction Transfer,6664.36,United Kingdom,Low,AN039,Closed,2024-08-01,12,Closed - False Positive,0.4,N
ALT00031,C00633,2024-07-21,High-Risk Jurisdiction Transfer,3755.13,Cyprus,Medium,AN035,Closed,2024-08-01,11,Closed - False Positive,1.1,N
ALT02737,C02332,2024-07-22,High-Risk Jurisdiction Transfer,1980.11,United Kingdom,Medium,AN036,Closed,2024-08-15,24,Closed - False Positive,0.6,N
ALT05867,C00368,2024-07-22,Dormant Account Reactivation,20121.26,Germany,Low,AN033,Closed,2024-08-01,10,Closed - False Positive,1.0,N
ALT00383,C01437,2024-07-22,Rapid Movement of Funds,33775.83,United Kingdom,High,AN036,Closed,2024-08-01,10,Closed - False Positive,0.7,N
ALT03261,C02024,2024-07-22,Large Cash Deposit,19169.66,United Kingdom,Medium,AN034,Closed,2024-07-27,5,Closed - False Positive,0.6,N
ALT04133,C01050,2024-07-22,Dormant Account Reactivation,1374.14,Panama,Medium,AN033,Closed,2024-08-02,11,Closed - False Positive,1.1,N
ALT02851,C00513,2024-07-22,Large Cash Deposit,50942.3,Hong Kong,High,AN035,Closed,2024-07-26,4,Closed - False Positive,0.5,N
ALT04863,C02734,2024-07-23,Large Cash Deposit,46650.78,United Kingdom,Medium,AN033,Closed,2024-07-30,7,Closed - False Positive,1.1,N
ALT00445,C02812,2024-07-23,Structuring,8300.1,United Kingdom,Medium,AN034,Closed,2024-07-31,8,Closed - False Positive,0.5,N
ALT04230,C02008,2024-07-23,High-Risk Jurisdiction Transfer,125343.77,United Kingdom,High,AN035,Closed,2024-08-25,33,Escalated to Investigation,5.9,N
ALT06152,C00513,2024-07-23,Large Cash Deposit,16889.9,Nigeria,High,AN036,Closed,2024-07-29,6,Closed - False Positive,0.8,N
ALT00858,C02261,2024-07-24,Round-Amount Transfers,8462.99,India,Medium,AN037,Closed,2024-08-01,8,Closed - False Positive,0.6,N
ALT01195,C01594,2024-07-24,High-Risk Jurisdiction Transfer,7534.86,UAE,High,AN035,Closed,2024-07-26,2,Closed - False Positive,1.2,N
ALT04372,C01097,2024-07-24,High-Risk Jurisdiction Transfer,56204.13,United Kingdom,High,AN034,Closed,2024-07-31,7,Closed - False Positive,0.5,N
ALT04474,C02035,2024-07-24,High-Risk Jurisdiction Transfer,1587.08,United Kingdom,Low,AN040,Closed,2024-07-31,7,Closed - False Positive,0.7,N
ALT01872,C02746,2024-07-24,Unusual Activity vs Profile,3565.61,United Kingdom,Low,AN037,Closed,2024-08-09,16,Escalated to Investigation,8.4,N
ALT03291,C02155,2024-07-24,Round-Amount Transfers,45997.6,United Kingdom,High,AN033,Closed,2024-08-02,9,Closed - False Positive,0.6,N
ALT05603,C02470,2024-07-24,Rapid Movement of Funds,30625.64,India,High,AN037,Closed,2024-07-30,6,Closed - False Positive,1.1,N
ALT00135,C01354,2024-07-25,Structuring,8421.54,Ireland,Medium,AN034,Closed,2024-07-31,6,Closed - False Positive,0.9,N
ALT05273,C00931,2024-07-26,Unusual Activity vs Profile,6782.41,Nigeria,Medium,AN035,Closed,2024-07-31,5,Closed - False Positive,0.4,N
ALT05139,C01614,2024-07-26,Structuring,7250.48,India,High,AN036,Closed,2024-08-01,6,Closed - False Positive,0.7,N
ALT02969,C00165,2024-07-27,Unusual Activity vs Profile,2754.7,Hong Kong,Medium,AN039,Closed,2024-07-28,1,Closed - False Positive,0.8,N
ALT00255,C00097,2024-07-27,Round-Amount Transfers,14213.26,Ireland,Low,AN033,Closed,2024-07-31,4,Closed - False Positive,0.8,N
ALT04746,C00314,2024-07-27,Structuring,8413.47,Russia,Medium,AN036,Closed,2024-07-29,2,Closed - False Positive,0.7,N
ALT04599,C00138,2024-07-27,Rapid Movement of Funds,4648.92,Cyprus,High,AN035,Closed,2024-07-30,3,Closed - False Positive,1.1,N
ALT03814,C02936,2024-07-28,Rapid Movement of Funds,10769.25,United Kingdom,Low,AN034,Closed,2024-08-02,5,Closed - False Positive,0.6,N
ALT04963,C00848,2024-07-28,Unusual Activity vs Profile,12406.17,Pakistan,High,AN037,Closed,2024-08-20,23,SAR Filed,5.6,Y
ALT03219,C01211,2024-07-28,Rapid Movement of Funds,4371.54,United Kingdom,Medium,AN039,Closed,2024-07-30,2,Closed - False Positive,0.7,N
ALT05071,C00441,2024-07-28,High-Risk Jurisdiction Transfer,47111.98,United Kingdom,High,AN036,Closed,2024-08-11,14,Closed - False Positive,0.7,N
ALT04138,C02870,2024-07-30,Rapid Movement of Funds,63553.12,Ireland,High,AN039,Closed,2024-08-02,3,Closed - False Positive,1.2,N
ALT04892,C02693,2024-07-30,High-Risk Jurisdiction Transfer,5852.93,United Kingdom,Medium,AN038,Closed,2024-08-03,4,Closed - False Positive,0.7,N
ALT02237,C00263,2024-07-31,High-Risk Jurisdiction Transfer,19653.26,United Kingdom,Low,AN037,Closed,2024-08-05,5,Closed - False Positive,0.8,N
ALT00328,C00653,2024-07-31,Unusual Activity vs Profile,5956.7,United Kingdom,Low,AN039,Closed,2024-08-22,22,SAR Filed,5.7,Y
ALT05129,C02663,2024-07-31,Rapid Movement of Funds,108774.43,United Kingdom,High,AN038,Closed,2024-08-03,3,Closed - False Positive,0.5,N
ALT04094,C00297,2024-07-31,Dormant Account Reactivation,8487.88,Russia,Medium,AN040,Closed,2024-08-05,5,Closed - False Positive,0.7,N
ALT01421,C02015,2024-08-02,Rapid Movement of Funds,10034.28,United Kingdom,Medium,AN036,Closed,2024-08-12,10,Closed - False Positive,1.1,N
ALT03784,C02201,2024-08-02,Large Cash Deposit,28641.21,United Kingdom,High,AN039,Closed,2024-08-04,2,Closed - False Positive,0.5,N
ALT03744,C01594,2024-08-02,High-Risk Jurisdiction Transfer,21145.31,United Kingdom,High,AN033,Closed,2024-08-12,10,Closed - False Positive,0.5,N
ALT03967,C01272,2024-08-03,High-Risk Jurisdiction Transfer,13403.95,Nigeria,High,AN034,Closed,2024-08-06,3,Closed - False Positive,0.6,N
ALT01564,C01314,2024-08-03,Unusual Activity vs Profile,4469.23,United Kingdom,High,AN040,Closed,2024-08-06,3,Closed - False Positive,0.9,N
ALT03225,C02865,2024-08-03,High-Risk Jurisdiction Transfer,13745.77,India,Low,AN034,Closed,2024-08-12,9,Closed - False Positive,1.2,N
ALT06370,C00735,2024-08-04,Dormant Account Reactivation,5199.6,United Kingdom,Low,AN040,Closed,2024-08-06,2,Closed - False Positive,0.7,N
ALT02623,C00962,2024-08-04,High-Risk Jurisdiction Transfer,45200.02,United Kingdom,Low,AN040,Closed,2024-08-28,24,Escalated to Investigation,8.5,N
ALT05649,C01123,2024-08-05,Structuring,7668.77,United Kingdom,High,AN034,Closed,2024-08-08,3,Closed - False Positive,1.0,N
ALT03167,C02805,2024-08-05,Structuring,7382.22,United Kingdom,Medium,AN039,Closed,2024-08-13,8,Closed - False Positive,1.2,N
ALT04627,C00849,2024-08-05,Structuring,8390.24,Pakistan,High,AN040,Closed,2024-08-11,6,Closed - False Positive,0.3,N
ALT01046,C01354,2024-08-06,Dormant Account Reactivation,5483.74,United Kingdom,Low,AN033,Closed,2024-09-01,26,Escalated to Investigation,3.6,N
ALT05492,C00907,2024-08-06,High-Risk Jurisdiction Transfer,2529.99,United Kingdom,High,AN040,Closed,2024-08-13,7,Closed - False Positive,0.7,N
ALT02850,C01828,2024-08-07,Structuring,8585.88,United Kingdom,Low,AN036,Closed,2024-08-14,7,Closed - False Positive,1.0,N
ALT00550,C00051,2024-08-07,Large Cash Deposit,33760.43,United Kingdom,High,AN034,Closed,2024-08-12,5,Closed - False Positive,1.1,N
ALT00108,C02302,2024-08-08,Round-Amount Transfers,6368.68,United Kingdom,High,AN037,Closed,2024-08-18,10,Closed - False Positive,1.1,N
ALT03249,C01901,2024-08-08,Structuring,7647.84,Panama,Low,AN035,Closed,2024-09-17,40,Escalated to Investigation,7.4,N
ALT06193,C00871,2024-08-08,Unusual Activity vs Profile,4526.67,United Kingdom,Medium,AN034,Closed,2024-08-11,3,Closed - False Positive,1.2,N
ALT02356,C00152,2024-08-09,Dormant Account Reactivation,19794.97,United Kingdom,High,AN038,Closed,2024-08-19,10,Closed - False Positive,0.7,N
ALT03778,C02255,2024-08-09,Large Cash Deposit,34562.01,United Kingdom,Low,AN036,Closed,2024-08-16,7,Closed - False Positive,0.8,N
ALT03955,C01417,2024-08-10,Large Cash Deposit,47161.27,Cyprus,High,AN036,Closed,2024-08-19,9,Closed - False Positive,0.3,N
ALT03655,C02014,2024-08-10,Rapid Movement of Funds,75163.34,United Kingdom,High,AN033,Closed,2024-09-04,25,Escalated to Investigation,5.7,N
ALT03550,C02478,2024-08-11,High-Risk Jurisdiction Transfer,3279.44,Russia,Low,AN037,Closed,2024-08-14,3,Closed - False Positive,1.1,N
ALT02864,C00305,2024-08-11,Rapid Movement of Funds,6484.13,India,Low,AN040,Closed,2024-08-18,7,Closed - False Positive,1.0,N
ALT04505,C02024,2024-08-11,Unusual Activity vs Profile,4621.19,United Kingdom,Low,AN033,Closed,2024-08-14,3,Closed - False Positive,0.4,N
ALT02183,C00530,2024-08-12,Dormant Account Reactivation,20794.63,United Kingdom,High,AN038,Closed,2024-08-15,3,Closed - False Positive,0.8,N
ALT05999,C02755,2024-08-12,Structuring,9228.03,India,Low,AN034,Closed,2024-08-16,4,Closed - False Positive,0.4,N
ALT00960,C00576,2024-08-12,Unusual Activity vs Profile,3224.0,India,Low,AN038,Closed,2024-08-20,8,Closed - False Positive,0.8,N
ALT03623,C02477,2024-08-12,High-Risk Jurisdiction Transfer,27715.42,United Kingdom,Medium,AN033,Closed,2024-08-14,2,Closed - False Positive,1.2,N
ALT01878,C00837,2024-08-12,Rapid Movement of Funds,37589.89,Nigeria,Low,AN038,Closed,2024-08-22,10,Closed - False Positive,0.4,N
ALT06428,C00138,2024-08-12,Structuring,7677.44,United Kingdom,High,AN034,Closed,2024-08-14,2,Closed - False Positive,1.1,N
ALT05274,C00900,2024-08-12,Unusual Activity vs Profile,11801.7,Panama,Medium,AN037,Closed,2024-08-16,4,Closed - False Positive,1.0,N
ALT04206,C00618,2024-08-13,Large Cash Deposit,54147.67,India,High,AN040,Closed,2024-08-20,7,Closed - False Positive,0.3,N
ALT02699,C00307,2024-08-13,Large Cash Deposit,45244.81,United Kingdom,Medium,AN038,Closed,2024-08-18,5,Closed - False Positive,1.2,N
ALT01858,C00530,2024-08-14,Unusual Activity vs Profile,3880.04,United Kingdom,High,AN035,Closed,2024-08-16,2,Closed - False Positive,0.7,N
ALT05620,C01096,2024-08-14,Structuring,7889.72,UAE,Low,AN039,Closed,2024-08-17,3,Closed - False Positive,1.1,N
ALT03954,C02030,2024-08-14,Large Cash Deposit,52933.59,Russia,High,AN039,Closed,2024-08-22,8,Closed - False Positive,0.9,N
ALT00815,C01051,2024-08-14,Rapid Movement of Funds,1202.04,United Kingdom,Low,AN038,Closed,2024-08-22,8,Closed - False Positive,0.9,N
ALT01881,C02844,2024-08-14,Structuring,7043.11,Nigeria,Medium,AN040,Closed,2024-08-23,9,Closed - False Positive,0.8,N
ALT00911,C01803,2024-08-15,Rapid Movement of Funds,6694.11,France,High,AN040,Closed,2024-08-22,7,Closed - False Positive,0.7,N
ALT00557,C00368,2024-08-15,High-Risk Jurisdiction Transfer,11310.12,United Kingdom,Low,AN034,Closed,2024-08-27,12,Closed - False Positive,0.8,N
ALT02569,C01210,2024-08-15,Large Cash Deposit,13538.11,France,High,AN035,Closed,2024-08-16,1,Closed - False Positive,0.5,N
ALT02855,C02090,2024-08-16,Structuring,8357.0,United Kingdom,Medium,AN034,Closed,2024-08-20,4,Closed - False Positive,0.7,N
ALT05799,C02688,2024-08-17,Structuring,7904.17,United Kingdom,Low,AN036,Closed,2024-08-25,8,Closed - False Positive,0.9,N
ALT04377,C00066,2024-08-17,Unusual Activity vs Profile,18071.47,United Kingdom,Low,AN040,Closed,2024-08-21,4,Closed - False Positive,0.5,N
ALT05657,C01469,2024-08-17,Large Cash Deposit,58060.89,United Kingdom,High,AN037,Closed,2024-09-18,32,Escalated to Investigation,7.5,N
ALT04803,C02850,2024-08-17,High-Risk Jurisdiction Transfer,9959.42,United Kingdom,High,AN036,Closed,2024-08-20,3,Closed - False Positive,1.0,N
ALT03170,C00181,2024-08-17,Unusual Activity vs Profile,8028.89,United Kingdom,Medium,AN037,Closed,2024-08-19,2,Closed - False Positive,0.7,N
ALT01635,C00266,2024-08-18,Unusual Activity vs Profile,3863.64,UAE,Medium,AN038,Closed,2024-08-24,6,Closed - False Positive,0.8,N
ALT05842,C01801,2024-08-18,Dormant Account Reactivation,8221.53,United Kingdom,Medium,AN034,Closed,2024-08-23,5,Closed - False Positive,1.0,N
ALT01851,C01952,2024-08-18,Rapid Movement of Funds,4078.06,Cyprus,Medium,AN040,Closed,2024-08-20,2,Closed - False Positive,1.2,N
ALT02269,C01417,2024-08-18,High-Risk Jurisdiction Transfer,16704.68,Pakistan,High,AN034,Closed,2024-09-27,40,Escalated to Investigation,9.1,N
ALT04530,C01353,2024-08-18,Structuring,8520.58,United Kingdom,Low,AN038,Closed,2024-08-23,5,Closed - False Positive,0.4,N
ALT00265,C01123,2024-08-18,Unusual Activity vs Profile,20250.7,United Kingdom,High,AN035,Closed,2024-10-04,47,SAR Filed,4.0,Y
